,start_time,end_time,wav_filename,emotion,val,act,dom
624,235.3400,241.2075,Ses01M_script02_2_F023,uncalm,3.5000,2.0000,2.0000
625,258.5600,265.2255,Ses01M_script02_2_F024,uncalm,2.5000,1.5000,2.0000
626,273.3052,275.4759,Ses01M_script02_2_F025,uncalm,2.5000,2.0000,2.0000
627,276.6600,278.5712,Ses01M_script02_2_F026,uncalm,2.5000,1.5000,2.0000
628,281.5975,283.4400,Ses01M_script02_2_F027,uncalm,2.5000,2.0000,2.0000
629,298.4600,300.3400,Ses01M_script02_2_F028,uncalm,2.0000,3.0000,2.5000
630,301.0300,302.5000,Ses01M_script02_2_F029,uncalm,2.0000,3.5000,2.5000
631,307.7400,311.3225,Ses01M_script02_2_F030,uncalm,2.0000,3.5000,3.0000
632,359.5296,364.6775,Ses01M_script02_2_F031,uncalm,2.0000,3.5000,3.0000
633,365.5450,372.6025,Ses01M_script02_2_F032,uncalm,2.0000,3.5000,2.5000
634,373.8803,378.5200,Ses01M_script02_2_F033,uncalm,2.0000,3.5000,2.0000
635,382.4500,394.0500,Ses01M_script02_2_F034,uncalm,2.0000,2.0000,2.0000
636,397.6774,403.3800,Ses01M_script02_2_F035,uncalm,2.0000,2.5000,1.5000
637,403.7875,412.0800,Ses01M_script02_2_F036,uncalm,2.0000,2.5000,2.0000
638,417.3550,419.3550,Ses01M_script02_2_F037,uncalm,2.0000,1.5000,1.5000
639,427.3434,435.4800,Ses01M_script02_2_F038,uncalm,3.0000,3.5000,2.5000
640,437.5175,442.3000,Ses01M_script02_2_F039,uncalm,2.5000,3.5000,3.5000
641,443.1010,453.7200,Ses01M_script02_2_F040,uncalm,2.5000,2.5000,2.0000
642,465.8800,472.4052,Ses01M_script02_2_F041,uncalm,2.5000,1.5000,2.0000
643,483.0575,490.6600,Ses01M_script02_2_F042,uncalm,4.0000,2.0000,2.0000
644,493.9915,498.4250,Ses01M_script02_2_F043,uncalm,4.0000,3.5000,2.5000
645,498.9575,503.2900,Ses01M_script02_2_F044,calm,4.0000,2.5000,2.5000
646,513.8090,521.4400,Ses01M_script02_2_F045,calm,4.0000,2.0000,2.0000
647,523.7100,526.5919,Ses01M_script02_2_F046,uncalm,3.5000,2.0000,2.0000
648,535.9982,539.3749,Ses01M_script02_2_F047,calm,4.0000,2.5000,2.5000
649,1.8500,6.5924,Ses01M_script02_2_M000,uncalm,3.0000,3.5000,2.5000
650,6.8900,15.1948,Ses01M_script02_2_M001,uncalm,4.0000,4.0000,2.5000
651,15.9987,21.2600,Ses01M_script02_2_M002,uncalm,4.0000,3.5000,2.5000
652,23.4800,27.7100,Ses01M_script02_2_M003,uncalm,4.5000,3.0000,2.0000
653,29.4650,31.7161,Ses01M_script02_2_M004,uncalm,4.0000,2.5000,2.0000
654,35.1500,41.2600,Ses01M_script02_2_M005,uncalm,3.0000,3.0000,3.0000
655,48.9610,52.0600,Ses01M_script02_2_M006,uncalm,2.5000,3.0000,2.5000
656,70.2257,73.3600,Ses01M_script02_2_M007,uncalm,2.5000,2.5000,2.0000
657,79.8400,84.9300,Ses01M_script02_2_M008,calm,2.5000,2.5000,1.5000
658,90.9850,93.7900,Ses01M_script02_2_M009,uncalm,2.5000,3.5000,2.5000
659,97.9700,104.6100,Ses01M_script02_2_M010,uncalm,2.0000,3.5000,3.0000
660,104.6100,107.0800,Ses01M_script02_2_M011,uncalm,2.0000,3.5000,2.5000
661,108.3575,109.8025,Ses01M_script02_2_M012,uncalm,2.0000,3.5000,3.0000
662,114.1000,116.5200,Ses01M_script02_2_M013,calm,2.5000,2.0000,2.0000
663,118.7775,123.1250,Ses01M_script02_2_M014,uncalm,2.5000,3.0000,3.0000
664,137.4365,140.3043,Ses01M_script02_2_M015,uncalm,2.5000,1.0000,2.0000
665,140.3043,143.4071,Ses01M_script02_2_M016,uncalm,2.5000,2.5000,2.0000
666,144.5525,147.0975,Ses01M_script02_2_M017,uncalm,2.0000,2.5000,2.5000
667,158.0200,166.1675,Ses01M_script02_2_M018,uncalm,2.5000,2.0000,2.5000
668,166.3600,174.7925,Ses01M_script02_2_M019,calm,3.0000,2.5000,2.5000
669,174.8850,184.7175,Ses01M_script02_2_M020,calm,2.5000,2.5000,2.5000
670,184.8300,189.5425,Ses01M_script02_2_M021,calm,2.5000,2.5000,2.5000
671,232.3838,235.8500,Ses01M_script02_2_M022,calm,3.5000,3.0000,2.5000
672,241.5900,255.4550,Ses01M_script02_2_M023,calm,3.0000,2.0000,2.5000
673,255.5100,259.0275,Ses01M_script02_2_M024,uncalm,3.0000,2.5000,2.5000
674,265.3800,269.6874,Ses01M_script02_2_M025,calm,3.0000,2.0000,1.5000
675,270.6120,273.1525,Ses01M_script02_2_M026,uncalm,3.5000,2.0000,1.5000
676,274.9100,277.7200,Ses01M_script02_2_M027,calm,3.0000,2.5000,2.0000
677,279.5359,282.4301,Ses01M_script02_2_M028,calm,3.0000,2.0000,1.5000
678,283.5959,288.0578,Ses01M_script02_2_M029,calm,2.5000,2.0000,2.0000
679,289.3844,293.8865,Ses01M_script02_2_M030,calm,2.5000,2.0000,1.5000
680,294.0375,299.4000,Ses01M_script02_2_M031,uncalm,2.0000,2.5000,2.0000
681,299.9500,301.6900,Ses01M_script02_2_M032,uncalm,2.5000,3.0000,2.0000
682,301.9800,308.7400,Ses01M_script02_2_M033,uncalm,1.5000,4.0000,3.5000
683,310.3372,312.7253,Ses01M_script02_2_M034,uncalm,2.0000,4.5000,3.5000
684,312.7253,327.0096,Ses01M_script02_2_M035,uncalm,1.5000,4.0000,3.5000
685,327.3500,337.2525,Ses01M_script02_2_M036,uncalm,1.5000,3.0000,2.5000
686,337.3025,352.1575,Ses01M_script02_2_M037,uncalm,1.5000,3.5000,2.5000
687,352.7475,359.8914,Ses01M_script02_2_M038,uncalm,1.5000,3.0000,3.0000
688,364.5650,365.9500,Ses01M_script02_2_M039,calm,2.0000,2.0000,2.0000
689,372.4150,374.0700,Ses01M_script02_2_M040,calm,2.0000,1.5000,1.0000
690,378.5030,381.5100,Ses01M_script02_2_M041,uncalm,2.5000,2.0000,2.0000
691,394.5500,397.9186,Ses01M_script02_2_M042,uncalm,2.0000,1.5000,2.5000
692,413.9173,418.2500,Ses01M_script02_2_M043,uncalm,1.5000,1.5000,2.0000
693,419.2600,425.9700,Ses01M_script02_2_M044,uncalm,1.5000,1.5000,1.5000
694,435.7448,437.6250,Ses01M_script02_2_M045,uncalm,1.5000,1.5000,1.5000
695,454.7986,463.2300,Ses01M_script02_2_M046,uncalm,2.5000,2.0000,2.5000
696,472.2846,478.6200,Ses01M_script02_2_M047,uncalm,3.5000,2.5000,2.5000
697,479.8820,484.1975,Ses01M_script02_2_M048,uncalm,4.0000,2.5000,2.0000
698,490.9800,494.4875,Ses01M_script02_2_M049,calm,4.0000,2.5000,2.5000
699,497.8775,500.0400,Ses01M_script02_2_M050,calm,3.0000,2.5000,1.5000
700,509.1461,513.8400,Ses01M_script02_2_M051,calm,4.5000,4.5000,1.0000
701,525.2750,528.0391,Ses01M_script02_2_M052,calm,5.0000,4.0000,1.5000
702,528.9636,535.2345,Ses01M_script02_2_M053,calm,5.0000,4.5000,1.5000
703,539.5758,542.2691,Ses01M_script02_2_M054,calm,5.0000,5.0000,1.5000
704,4.8800,7.7400,Ses01F_impro03_F000,calm,4.3333,2.6667,2.6667
705,7.9300,11.3700,Ses01F_impro03_F001,calm,4.0000,2.6667,2.6667
706,12.8000,15.3700,Ses01F_impro03_F002,calm,4.3333,3.0000,2.3333
707,15.8700,20.4867,Ses01F_impro03_F003,uncalm,5.0000,4.0000,3.0000
708,21.7500,25.5200,Ses01F_impro03_F004,calm,4.6667,3.6667,2.3333
709,25.5584,28.1400,Ses01F_impro03_F005,calm,4.3333,4.0000,2.3333
710,28.3700,34.7100,Ses01F_impro03_F006,calm,4.0000,3.3333,2.6667
711,35.6349,40.1000,Ses01F_impro03_F007,uncalm,4.0000,3.3333,2.3333
712,40.1200,42.7900,Ses01F_impro03_F008,calm,4.0000,3.3333,2.3333
713,42.8400,44.5400,Ses01F_impro03_F009,calm,4.0000,2.6667,2.3333
714,47.8700,51.0750,Ses01F_impro03_F010,calm,4.0000,3.3333,3.0000
715,51.3600,53.4925,Ses01F_impro03_F011,uncalm,4.0000,3.0000,2.3333
716,55.8650,58.1500,Ses01F_impro03_F012,calm,4.0000,3.6667,2.6667
717,60.7300,65.8600,Ses01F_impro03_F013,calm,5.0000,4.0000,3.3333
718,68.0100,73.7500,Ses01F_impro03_F014,uncalm,4.0000,3.3333,2.3333
719,74.2675,78.8425,Ses01F_impro03_F015,uncalm,4.6667,3.6667,3.0000
720,79.0350,81.0875,Ses01F_impro03_F016,calm,4.0000,3.0000,2.3333
721,82.0975,85.0800,Ses01F_impro03_F017,calm,3.6667,2.6667,2.3333
722,85.1000,88.0225,Ses01F_impro03_F018,calm,3.6667,3.0000,2.0000
723,88.0800,89.5000,Ses01F_impro03_F019,calm,3.6667,2.3333,2.0000
724,91.2350,92.6150,Ses01F_impro03_F020,uncalm,3.6667,3.0000,2.3333
725,92.7500,98.2100,Ses01F_impro03_F021,calm,3.3333,3.6667,2.6667
726,99.7775,102.0300,Ses01F_impro03_F022,calm,3.3333,2.6667,2.0000
727,102.6200,103.4625,Ses01F_impro03_F023,calm,3.0000,2.3333,2.0000
728,103.7800,108.1825,Ses01F_impro03_F024,calm,4.3333,3.0000,2.6667
729,110.2300,114.1600,Ses01F_impro03_F025,calm,4.3333,3.3333,3.3333
730,114.1900,120.2000,Ses01F_impro03_F026,calm,4.6667,4.0000,3.0000
731,3.2400,5.4600,Ses01F_impro03_M000,calm,4.0000,3.0000,2.6667
732,6.6000,8.6600,Ses01F_impro03_M001,calm,4.3333,2.6667,2.3333
733,10.5300,13.8400,Ses01F_impro03_M002,uncalm,4.3333,3.3333,2.6667
734,14.9300,18.9075,Ses01F_impro03_M003,uncalm,5.0000,4.6667,3.0000
735,20.2532,22.8300,Ses01F_impro03_M004,uncalm,4.6667,4.0000,2.3333
736,27.2800,29.6500,Ses01F_impro03_M005,uncalm,4.0000,3.3333,2.3333
737,34.2500,36.3400,Ses01F_impro03_M006,calm,4.0000,2.6667,2.3333
738,37.7175,40.4700,Ses01F_impro03_M007,calm,4.0000,3.0000,2.3333
739,42.0900,43.4100,Ses01F_impro03_M008,calm,4.0000,2.6667,2.0000
740,44.1600,49.0700,Ses01F_impro03_M009,calm,3.6667,2.3333,2.3333
741,49.6100,52.4300,Ses01F_impro03_M010,uncalm,4.0000,3.3333,3.0000
742,52.9200,56.8500,Ses01F_impro03_M011,calm,3.6667,3.6667,2.6667
743,57.4600,61.3750,Ses01F_impro03_M012,uncalm,4.3333,3.6667,2.6667
744,65.6425,68.4400,Ses01F_impro03_M013,calm,4.6667,4.0000,3.0000
745,73.4100,76.9975,Ses01F_impro03_M014,calm,4.3333,3.6667,2.6667
746,78.3200,80.5000,Ses01F_impro03_M015,calm,4.0000,3.0000,2.6667
747,80.7175,82.5225,Ses01F_impro03_M016,calm,3.6667,2.6667,2.6667
748,84.6925,87.3600,Ses01F_impro03_M017,uncalm,3.6667,3.6667,2.3333
749,87.6425,89.0800,Ses01F_impro03_M018,uncalm,3.0000,2.6667,2.6667
750,89.1200,93.9100,Ses01F_impro03_M019,calm,3.0000,3.0000,2.3333
751,97.0300,101.6500,Ses01F_impro03_M020,calm,3.3333,3.0000,2.6667
752,101.6700,104.3500,Ses01F_impro03_M021,calm,3.0000,3.3333,2.6667
753,105.2900,106.9500,Ses01F_impro03_M022,uncalm,4.0000,3.3333,2.6667
754,107.7100,111.4000,Ses01F_impro03_M023,calm,4.6667,4.3333,3.6667
755,117.3600,119.5800,Ses01F_impro03_M024,calm,3.6667,2.6667,2.3333
756,6.7800,10.5900,Ses01F_script01_2_F000,uncalm,2.5000,2.5000,3.0000
757,12.7100,17.2300,Ses01F_script01_2_F001,uncalm,2.5000,2.0000,3.5000
758,21.2500,26.4100,Ses01F_script01_2_F002,uncalm,2.5000,2.5000,4.5000
759,39.9300,42.9600,Ses01F_script01_2_F003,uncalm,2.0000,2.5000,4.0000
760,44.3500,46.3000,Ses01F_script01_2_F004,uncalm,2.5000,2.5000,3.5000
761,47.1000,50.8500,Ses01F_script01_2_F005,uncalm,1.5000,3.5000,4.5000
762,52.0300,56.4200,Ses01F_script01_2_F006,uncalm,1.5000,4.0000,4.5000
763,57.7600,66.6500,Ses01F_script01_2_F007,uncalm,1.5000,4.5000,4.5000
764,67.4800,78.2600,Ses01F_script01_2_F008,uncalm,1.5000,4.5000,4.5000
765,82.1200,91.2800,Ses01F_script01_2_F009,uncalm,1.5000,2.0000,4.5000
766,92.3600,102.1700,Ses01F_script01_2_F010,uncalm,1.5000,3.5000,4.5000
767,102.2600,105.7600,Ses01F_script01_2_F011,uncalm,1.5000,3.5000,4.5000
768,108.2000,122.3400,Ses01F_script01_2_F012,uncalm,1.5000,4.5000,5.0000
769,122.4100,132.6200,Ses01F_script01_2_F013,uncalm,1.0000,4.5000,5.0000
770,137.9800,140.6900,Ses01F_script01_2_F014,uncalm,2.0000,3.0000,2.5000
771,10.0840,13.4800,Ses01F_script01_2_M000,uncalm,2.5000,2.5000,3.0000
772,16.6300,21.6600,Ses01F_script01_2_M001,calm,3.0000,3.0000,2.5000
773,25.7300,33.0800,Ses01F_script01_2_M002,uncalm,3.0000,3.0000,3.0000
774,33.6200,40.5200,Ses01F_script01_2_M003,uncalm,2.0000,3.5000,4.0000
775,42.4400,45.2400,Ses01F_script01_2_M004,calm,2.5000,3.0000,2.5000
776,45.8000,47.5900,Ses01F_script01_2_M005,uncalm,3.0000,2.5000,3.0000
777,50.6000,52.5500,Ses01F_script01_2_M006,uncalm,2.5000,3.5000,3.0000
778,55.8700,58.2000,Ses01F_script01_2_M007,uncalm,2.5000,3.5000,3.5000
779,66.1000,68.3100,Ses01F_script01_2_M008,calm,2.0000,3.5000,3.0000
780,78.3800,82.6500,Ses01F_script01_2_M009,uncalm,2.5000,3.0000,2.5000
781,90.6500,94.8900,Ses01F_script01_2_M010,uncalm,1.5000,2.5000,3.5000
782,106.6100,108.1825,Ses01F_script01_2_M011,uncalm,2.5000,2.0000,3.0000
783,109.3800,111.6500,Ses01F_script01_2_M012,uncalm,2.0000,2.0000,3.0000
784,121.2900,123.2300,Ses01F_script01_2_M013,uncalm,2.5000,2.5000,4.0000
785,124.1625,126.3600,Ses01F_script01_2_M014,uncalm,2.0000,3.0000,4.0000
786,126.5800,133.7600,Ses01F_script01_2_M015,uncalm,1.5000,4.0000,4.5000
787,134.6100,138.0400,Ses01F_script01_2_M016,uncalm,2.5000,3.5000,4.0000
788,140.9200,147.5100,Ses01F_script01_2_M017,uncalm,1.5000,4.0000,4.5000
789,4.8100,10.0600,Ses01F_script03_2_F000,calm,4.0000,3.0000,4.0000
790,15.4800,19.5500,Ses01F_script03_2_F001,calm,3.5000,3.5000,4.0000
791,22.3100,26.1300,Ses01F_script03_2_F002,calm,4.0000,3.5000,4.0000
792,29.2200,34.5800,Ses01F_script03_2_F003,uncalm,2.5000,2.5000,3.5000
793,37.5000,43.1500,Ses01F_script03_2_F004,calm,3.5000,3.5000,4.5000
794,46.7500,48.7825,Ses01F_script03_2_F005,calm,3.5000,2.0000,3.5000
795,49.4100,53.4700,Ses01F_script03_2_F006,uncalm,3.5000,3.0000,3.5000
796,54.7489,61.4654,Ses01F_script03_2_F007,uncalm,3.5000,3.0000,4.0000
797,64.3325,67.5625,Ses01F_script03_2_F008,uncalm,2.0000,2.5000,3.5000
798,73.6900,76.1625,Ses01F_script03_2_F009,uncalm,2.5000,3.0000,3.5000
799,78.2197,81.8200,Ses01F_script03_2_F010,uncalm,2.0000,2.5000,3.5000
800,84.4600,88.9700,Ses01F_script03_2_F011,uncalm,2.0000,4.0000,4.5000
801,93.8500,96.9300,Ses01F_script03_2_F012,uncalm,2.0000,3.0000,4.0000
802,100.2315,102.3100,Ses01F_script03_2_F013,uncalm,1.5000,3.0000,4.0000
803,103.2700,105.4500,Ses01F_script03_2_F014,uncalm,1.5000,3.0000,4.5000
804,114.8512,119.6000,Ses01F_script03_2_F015,uncalm,2.5000,3.0000,4.0000
805,121.9500,126.5400,Ses01F_script03_2_F016,uncalm,4.0000,3.0000,4.5000
806,128.7100,130.4800,Ses01F_script03_2_F017,uncalm,2.0000,2.5000,3.5000
807,130.9500,132.7900,Ses01F_script03_2_F018,uncalm,1.5000,2.5000,4.0000
808,137.1300,141.1970,Ses01F_script03_2_F019,uncalm,2.0000,3.0000,4.0000
809,143.6400,146.3800,Ses01F_script03_2_F020,uncalm,1.5000,2.5000,4.5000
810,149.9800,158.4966,Ses01F_script03_2_F021,uncalm,1.0000,4.5000,5.0000
811,160.7500,163.3800,Ses01F_script03_2_F022,uncalm,2.5000,4.0000,5.0000
812,165.6900,167.9300,Ses01F_script03_2_F023,uncalm,2.5000,3.0000,4.5000
813,175.1100,179.4600,Ses01F_script03_2_F024,uncalm,2.0000,2.5000,4.0000
814,182.0300,184.9100,Ses01F_script03_2_F025,uncalm,1.5000,2.5000,4.0000
815,193.0300,198.8800,Ses01F_script03_2_F026,uncalm,3.5000,2.5000,3.5000
816,201.3300,203.3069,Ses01F_script03_2_F027,uncalm,2.0000,2.5000,3.5000
817,205.3300,207.8000,Ses01F_script03_2_F028,uncalm,1.5000,3.5000,4.5000
818,212.4025,215.4525,Ses01F_script03_2_F029,uncalm,2.5000,3.5000,4.0000
819,227.0225,228.4100,Ses01F_script03_2_F030,calm,3.0000,2.5000,2.0000
820,229.4275,233.0800,Ses01F_script03_2_F031,calm,2.5000,3.0000,3.5000
821,235.2400,237.8068,Ses01F_script03_2_F032,calm,3.5000,3.0000,3.5000
822,241.2519,244.1269,Ses01F_script03_2_F033,uncalm,3.0000,2.0000,3.5000
823,246.5557,251.6118,Ses01F_script03_2_F034,uncalm,2.5000,2.0000,4.0000
824,256.4800,260.4175,Ses01F_script03_2_F035,uncalm,2.0000,3.5000,3.5000
825,262.8900,271.7200,Ses01F_script03_2_F036,uncalm,1.0000,4.0000,5.0000
826,272.7300,283.0800,Ses01F_script03_2_F037,uncalm,1.0000,4.5000,5.0000
827,287.2950,292.7200,Ses01F_script03_2_F038,uncalm,1.5000,2.0000,4.5000
828,294.6300,296.6200,Ses01F_script03_2_F039,uncalm,4.0000,3.5000,3.5000
829,297.0300,315.4600,Ses01F_script03_2_F040,uncalm,1.0000,5.0000,5.0000
830,3.1785,6.2400,Ses01F_script03_2_M000,uncalm,3.5000,3.5000,3.0000
831,9.5600,16.0125,Ses01F_script03_2_M001,calm,2.5000,2.5000,3.0000
832,18.6600,23.0400,Ses01F_script03_2_M002,calm,2.5000,3.5000,3.0000
833,25.7100,29.8700,Ses01F_script03_2_M003,uncalm,2.0000,3.0000,3.5000
834,34.2100,38.4400,Ses01F_script03_2_M004,calm,2.0000,4.0000,4.0000
835,42.2500,47.1200,Ses01F_script03_2_M005,uncalm,2.0000,3.5000,3.5000
836,48.1600,49.9500,Ses01F_script03_2_M006,uncalm,2.0000,2.5000,3.0000
837,52.6700,55.2693,Ses01F_script03_2_M007,uncalm,2.5000,2.5000,3.0000
838,60.8262,64.8857,Ses01F_script03_2_M008,uncalm,2.0000,3.0000,4.0000
839,67.0600,74.0100,Ses01F_script03_2_M009,uncalm,2.5000,3.0000,3.5000
840,75.9600,78.6500,Ses01F_script03_2_M010,calm,3.0000,4.0000,3.0000
841,81.3800,84.9165,Ses01F_script03_2_M011,calm,2.5000,4.0000,3.0000
842,88.0800,94.2300,Ses01F_script03_2_M012,uncalm,2.0000,4.0000,4.0000
843,95.9900,100.9500,Ses01F_script03_2_M013,uncalm,1.5000,3.5000,4.0000
844,101.9000,104.1500,Ses01F_script03_2_M014,uncalm,2.0000,3.5000,4.0000
845,105.2596,108.2337,Ses01F_script03_2_M015,uncalm,2.0000,3.5000,3.5000
846,111.9800,115.3300,Ses01F_script03_2_M016,calm,3.0000,2.5000,2.5000
847,119.7000,122.8900,Ses01F_script03_2_M017,uncalm,2.5000,2.0000,3.0000
848,126.1529,129.1350,Ses01F_script03_2_M018,calm,3.0000,4.0000,3.5000
849,130.0500,131.4200,Ses01F_script03_2_M019,calm,3.0000,2.5000,3.5000
850,132.3100,137.4000,Ses01F_script03_2_M020,uncalm,2.0000,4.0000,4.5000
851,140.8379,144.0300,Ses01F_script03_2_M021,uncalm,2.0000,4.5000,3.5000
852,145.6700,152.9500,Ses01F_script03_2_M022,uncalm,2.0000,4.5000,4.5000
853,157.8200,161.5400,Ses01F_script03_2_M023,uncalm,1.5000,4.5000,4.5000
854,162.7700,175.5200,Ses01F_script03_2_M024,uncalm,1.0000,4.5000,4.5000
855,178.7700,183.2600,Ses01F_script03_2_M025,uncalm,2.0000,4.0000,4.5000
856,184.3500,193.4894,Ses01F_script03_2_M026,uncalm,2.0000,4.5000,4.5000
857,197.9100,212.7500,Ses01F_script03_2_M027,uncalm,3.0000,4.5000,4.5000
858,215.1200,221.1500,Ses01F_script03_2_M028,uncalm,4.5000,3.5000,4.5000
859,224.5224,229.6000,Ses01F_script03_2_M029,uncalm,2.5000,3.0000,3.5000
860,233.4050,235.7308,Ses01F_script03_2_M030,uncalm,2.5000,3.0000,3.0000
861,237.2400,241.4997,Ses01F_script03_2_M031,calm,2.5000,2.5000,3.5000
862,243.8542,246.8036,Ses01F_script03_2_M032,uncalm,3.0000,2.5000,3.5000
863,251.3391,257.0100,Ses01F_script03_2_M033,uncalm,2.0000,3.5000,3.5000
864,260.4625,263.6400,Ses01F_script03_2_M034,uncalm,1.5000,3.0000,4.5000
865,264.8475,267.1900,Ses01F_script03_2_M035,uncalm,2.0000,3.5000,4.0000
866,269.3425,273.6100,Ses01F_script03_2_M036,uncalm,4.0000,3.5000,3.5000
867,277.5875,286.5600,Ses01F_script03_2_M037,uncalm,1.5000,4.0000,5.0000
868,293.2325,295.3000,Ses01F_script03_2_M038,uncalm,2.0000,2.5000,3.5000
869,295.9600,297.4550,Ses01F_script03_2_M039,uncalm,2.0000,3.0000,3.5000
870,298.6500,314.6500,Ses01F_script03_2_M040,uncalm,1.0000,4.5000,5.0000
871,6.2901,8.2357,Ses01F_impro01_F000,calm,2.5000,2.5000,2.5000
872,10.0100,11.3925,Ses01F_impro01_F001,calm,2.5000,2.5000,2.5000
873,14.8872,18.0175,Ses01F_impro01_F002,calm,2.5000,2.5000,2.5000
874,19.2900,20.7875,Ses01F_impro01_F003,uncalm,2.5000,3.0000,3.0000
875,21.3257,24.7400,Ses01F_impro01_F004,uncalm,2.5000,3.0000,2.5000
876,27.4600,31.4900,Ses01F_impro01_F005,calm,2.5000,3.5000,2.0000
877,38.9650,43.5900,Ses01F_impro01_F006,uncalm,2.0000,3.5000,3.5000
878,46.5800,52.1900,Ses01F_impro01_F007,uncalm,2.5000,3.5000,3.5000
879,56.1600,58.8225,Ses01F_impro01_F008,uncalm,2.0000,3.5000,3.5000
880,61.8700,65.9700,Ses01F_impro01_F009,uncalm,2.0000,3.5000,3.0000
881,66.4200,69.3400,Ses01F_impro01_F010,uncalm,1.5000,3.5000,3.5000
882,72.4500,82.2600,Ses01F_impro01_F011,uncalm,2.0000,3.5000,3.5000
883,85.2700,88.0200,Ses01F_impro01_F012,uncalm,2.0000,3.5000,3.5000
884,93.6700,97.0218,Ses01F_impro01_F013,uncalm,2.0000,4.0000,3.5000
885,97.8900,102.9600,Ses01F_impro01_F014,calm,2.5000,3.5000,3.5000
886,103.9700,106.7100,Ses01F_impro01_F015,uncalm,2.0000,3.5000,3.0000
887,7.5712,10.4750,Ses01F_impro01_M000,uncalm,2.5000,2.0000,2.5000
888,10.9266,14.6649,Ses01F_impro01_M001,uncalm,2.5000,2.0000,2.5000
889,16.8352,19.7175,Ses01F_impro01_M002,uncalm,2.0000,3.5000,3.5000
890,23.4700,28.0300,Ses01F_impro01_M003,uncalm,2.5000,3.5000,3.5000
891,28.3950,31.2117,Ses01F_impro01_M004,uncalm,2.0000,4.0000,3.5000
892,31.2660,39.3875,Ses01F_impro01_M005,uncalm,2.0000,3.5000,3.5000
893,41.2300,46.9800,Ses01F_impro01_M006,uncalm,2.0000,3.5000,3.5000
894,51.4000,57.6400,Ses01F_impro01_M007,uncalm,2.5000,3.5000,3.0000
895,58.1800,62.5900,Ses01F_impro01_M008,uncalm,2.0000,3.5000,3.5000
896,65.5100,73.0000,Ses01F_impro01_M009,uncalm,2.5000,3.5000,4.0000
897,81.5900,86.0300,Ses01F_impro01_M010,uncalm,2.0000,4.5000,4.0000
898,87.1500,94.3900,Ses01F_impro01_M011,uncalm,2.0000,4.0000,4.0000
899,95.8600,98.6800,Ses01F_impro01_M012,uncalm,3.0000,1.5000,2.0000
900,101.8400,107.8700,Ses01F_impro01_M013,uncalm,2.0000,4.5000,4.5000
901,18.9629,20.8200,Ses01M_script02_1_F000,uncalm,3.0000,3.0000,3.0000
902,30.3200,32.0500,Ses01M_script02_1_F001,uncalm,1.5000,3.5000,3.5000
903,58.0400,60.0100,Ses01M_script02_1_F002,uncalm,2.0000,2.5000,3.5000
904,63.1300,65.7800,Ses01M_script02_1_F003,uncalm,2.0000,3.0000,4.0000
905,67.0200,69.8200,Ses01M_script02_1_F004,uncalm,2.0000,3.5000,4.0000
906,70.6900,75.3800,Ses01M_script02_1_F005,uncalm,1.5000,4.0000,4.0000
907,96.2700,98.1135,Ses01M_script02_1_F006,uncalm,3.0000,2.0000,2.5000
908,101.3300,102.6100,Ses01M_script02_1_F007,calm,3.0000,2.0000,2.5000
909,128.5550,130.3000,Ses01M_script02_1_F008,calm,3.0000,2.0000,2.5000
910,153.5100,155.7900,Ses01M_script02_1_F009,calm,3.5000,3.0000,2.5000
911,161.6249,163.5475,Ses01M_script02_1_F010,uncalm,2.5000,2.5000,3.0000
912,165.8000,168.6350,Ses01M_script02_1_F011,uncalm,2.5000,3.0000,3.5000
913,174.7000,176.8514,Ses01M_script02_1_F012,uncalm,2.0000,3.0000,3.5000
914,177.9600,180.1500,Ses01M_script02_1_F013,uncalm,2.0000,3.5000,4.0000
915,182.1100,184.4100,Ses01M_script02_1_F014,uncalm,1.5000,4.0000,3.0000
916,193.6200,195.9500,Ses01M_script02_1_F015,uncalm,2.5000,2.5000,3.0000
917,196.4800,199.8900,Ses01M_script02_1_F016,uncalm,2.0000,2.5000,3.5000
918,215.1712,224.1800,Ses01M_script02_1_F017,uncalm,2.0000,4.0000,4.0000
919,237.7400,248.4000,Ses01M_script02_1_F018,uncalm,2.0000,3.0000,4.0000
920,248.9900,251.1912,Ses01M_script02_1_F019,uncalm,2.0000,3.5000,3.5000
921,273.9800,276.1435,Ses01M_script02_1_F020,uncalm,2.0000,2.5000,2.5000
922,276.9400,278.4400,Ses01M_script02_1_F021,uncalm,2.0000,3.5000,4.5000
923,304.4200,318.4303,Ses01M_script02_1_F022,uncalm,1.5000,3.5000,4.0000
924,319.6100,321.8200,Ses01M_script02_1_F023,uncalm,2.0000,2.5000,3.5000
925,402.0100,405.0400,Ses01M_script02_1_F024,uncalm,3.0000,1.5000,2.5000
926,3.3988,8.5500,Ses01M_script02_1_M000,uncalm,4.0000,4.0000,3.5000
927,9.0475,21.0500,Ses01M_script02_1_M001,uncalm,4.5000,4.5000,4.0000
928,21.1025,26.0300,Ses01M_script02_1_M002,uncalm,4.5000,5.0000,4.5000
929,26.9072,30.6700,Ses01M_script02_1_M003,uncalm,2.0000,3.5000,3.0000
930,31.7900,41.7119,Ses01M_script02_1_M004,uncalm,3.0000,4.0000,3.5000
931,41.8225,52.5650,Ses01M_script02_1_M005,uncalm,4.0000,4.0000,3.5000
932,52.6225,58.5575,Ses01M_script02_1_M006,uncalm,3.0000,3.0000,3.5000
